Gene,t_stat,p_value,mean_PD,mean_Influenza,FDR_BH,log2FC
P2RY8,11.849561216276776,6.436453865011903e-10,1290.18913925,309.3333935833333,3.604414164406666e-08,2.0568094963786283
ZNF331,15.124953585396968,6.468044119856645e-10,198.73075629166667,89.25570905,3.606077695141315e-08,1.1459664122335669
PARP10,-20.73336373552865,6.640969438187349e-10,579.3073218333334,2385.4057526666666,3.686176868773594e-08,-2.0399503237084105
GALNT11,12.966714043345737,6.735195836351328e-10,468.20736466666665,215.50729253333333,3.722081909562576e-08,1.1158100385258214
YWHAH,12.456203143419263,7.046662209242726e-10,3901.839487483333,1508.9110896666666,3.877202787618269e-08,1.3700605304160707
TFB1M,-12.776781408370178,7.096302767994277e-10,202.84873279166666,374.50366991666664,3.887539777249038e-08,-0.8813280192622885
ARPC2,12.161304606204002,7.135156526598474e-10,3428.7605799999997,2080.1780949999998,3.8919035599628044e-08,0.7207074425202542
MAP3K7,11.736246851280576,7.334048584872315e-10,729.9548176666666,343.3017369166667,3.966052024437389e-08,1.0861087730101442
MIS18BP1,11.78909579608841,7.322989992026253e-10,1007.5930705833334,340.08599300000003,3.966052024437389e-08,1.5641368028561882
NDRG3,12.608382198883263,7.492225055784285e-10,335.8059153333333,120.50326261666666,4.034275030037692e-08,1.4709224229973907
CX3CR1,26.384109648542555,7.701554222215343e-10,3726.8098051666666,75.99667403333333,4.051534635354264e-08,5.59738831642352
DDX42,11.77568958750842,7.601398424393089e-10,752.0837488333334,401.6716525,4.051534635354264e-08,0.9032064006282319
GIMAP7,26.43591283665654,7.631012709945909e-10,4536.160384,58.6218764,4.051534635354264e-08,6.24980406810021
EDF1,-12.406829941970624,7.717208829246217e-10,1425.8502153333334,2524.4222030166666,4.051534635354264e-08,-0.8236907046871007
COQ8A,11.705873178909547,7.642643824832696e-10,375.09722414166663,135.99607229166665,4.051534635354264e-08,1.4569711269415517
MBNL3,15.291553722409502,7.663013494296184e-10,301.23904708333333,104.71903901666667,4.051534635354264e-08,1.5154548421430398
ZSWIM1,-17.99952060518359,7.768442221846689e-10,244.37580933333328,662.8367798333334,4.06150921142192e-08,-1.4358355378540102
G3BP1,12.220325733288618,7.871856706426653e-10,825.8316544583333,354.81584925000004,4.0985700207014804e-08,1.2164628474311723
ST6GAL1,19.95216943246203,8.059008990805758e-10,1242.5790557,177.98337635000001,4.161619396891498e-08,2.796600720257488
SENP7,11.71480616455991,8.028118665967481e-10,376.6822833333333,225.7877234833333,4.161619396891498e-08,0.7358305639558198
DNAJC28,13.952683673869801,8.73184678692062e-10,12632.438359666667,3522.914181583333,4.4655967007367756e-08,1.8419966457421317
UBE2M,-17.64235923354358,8.688180972088627e-10,788.5266655833334,2370.937226375,4.4655967007367756e-08,-1.5870059314747564
TMEM131,-11.597362490909504,8.753987183190345e-10,1589.3572245833334,2669.2310760833334,4.4655967007367756e-08,-0.7476137363081854
BIN2,15.671770089565035,8.897613141560306e-10,238.7854781416667,62.488229583333336,4.5205615154701556e-08,1.9171832361103176
DENND2D,21.455669832814692,9.267719943654028e-10,954.8540323916666,111.44072408333334,4.670930851601631e-08,3.0876256729972527
ITM2B,14.966919778178413,9.24470127793169e-10,3227.7356483333333,742.5040865583333,4.670930851601631e-08,2.1185567486380243
SH2D1A,25.33662964876186,9.314174620660198e-10,1462.6166316666665,114.30063733333334,4.675641443040577e-08,3.666065322074398
CCDC50,-19.456369599505866,9.61348796423183e-10,241.291479025,1466.0438174583333,4.7877449940443105e-08,-2.5980963881789547
AGTPBP1,18.236079373302523,9.581702800483092e-10,461.27762554166674,143.8461292416667,4.7877449940443105e-08,1.674238405500093
RPL19P12,14.347901042008598,9.659540885660028e-10,9701.681861166666,3145.7806686666668,4.7917407543037937e-08,1.6245069432966144
MT1X,20.346356670424775,9.924130072965139e-10,353.8864587083333,53.85819080833333,4.8857379288356654e-08,2.69357857815693
FAM168A,11.6289163219243,9.92657864906294e-10,276.83769158333337,163.87349154166665,4.8857379288356654e-08,0.7528828691881158
TSPAN32,12.2614372496788,1.0002147210172174e-09,101.40123018333335,53.743753291666664,4.8984827605987374e-08,0.9034667911057195
ARRDC2,13.842528986458316,1.0030226605035511e-09,246.45761629166662,108.89560553333334,4.8984827605987374e-08,1.171047748935429
GIMAP4,25.499722051299322,1.0254832955622255e-09,5976.8602596166675,83.540493125,4.9888376540865024e-08,6.1438428346431975
DOK2,13.309451064469716,1.0598856562476571e-09,301.9037194333333,85.08854239166668,5.1363689495078766e-08,1.81496614765212
INPP4B,15.341325760043421,1.0814090185106781e-09,220.11419973333332,66.641389625,5.166002740276112e-08,1.7088134726673943
P2RX7,12.708698966614863,1.0736759748784664e-09,161.42183661666667,70.61147400833333,5.166002740276112e-08,1.1814829388923886
BCL11B,25.38255479369085,1.0824005741530902e-09,1576.9432643333334,50.411714241666665,5.166002740276112e-08,4.939804406046379
ARHGDIB,14.27515387980146,1.0794805970369878e-09,13619.57586216667,2384.7195104166667,5.166002740276112e-08,2.5132913599810482
ARL2BP,11.687697037003703,1.1079982542974034e-09,975.3191407499999,484.89552791666665,5.268218114772559e-08,1.0067066610809796
ZNF302,11.677524932324076,1.123933727632832e-09,500.98629333333326,232.821643875,5.285364224989255e-08,1.1022394919301552
PPM1M,11.481440392430207,1.118994935292662e-09,1181.05748235,341.6648489166667,5.285364224989255e-08,1.7864300834319486
ATMIN,11.839230340114623,1.1241885811881907e-09,292.20406075,173.04711008333328,5.285364224989255e-08,0.7524272248819548
CYB561D1,15.331434703576813,1.1329350208570292e-09,557.6693759583334,247.1130208988095,5.306684484311735e-08,1.170997290202263
PTMA,11.418039248404263,1.137889497914927e-09,5895.767916666666,2470.1052405,5.3072135633659115e-08,1.2547679599952932
ICOS,11.53380889627059,1.141472123549335e-09,274.92001633333336,108.36443020833333,5.3072135633659115e-08,1.3351065284058725
ZBTB34,13.054590305411974,1.1621775538780157e-09,265.2376590833333,147.86816762499998,5.3818069983696503e-08,0.8386793571946045
S100A9,25.209979810955183,1.166058182980091e-09,17602.599736166667,72.3498635297619,5.3818069983696503e-08,7.906860476727364
MRPS17,-19.939371185302925,1.1753981931501444e-09,202.12462141666666,731.053667,5.385460812251571e-08,-1.8495842925085073
PAK2,12.002795746117343,1.1713933023433349e-09,870.7626106833334,464.96813604166664,5.385460812251571e-08,0.9037040252987278
TBC1D10C,14.861383267885895,1.185049949217088e-09,1699.7366608833333,246.30240408333333,5.410010637730184e-08,2.7818116042165384
ZFAND2B,11.753093194144848,1.1943762367807354e-09,606.348238,291.6106436666667,5.4329027377029845e-08,1.053541710048039
TESC,21.86695206240082,1.2093739871917745e-09,384.03159537499994,64.64371388333333,5.481335337631784e-08,2.5522480683016626
PRIM1,11.425161152816855,1.2200563605401696e-09,202.741326375,117.98578255357143,5.509931950826573e-08,0.775949444398722
ZNF32,11.368459674070216,1.2414036936385193e-09,164.07104866666666,100.79740333333334,5.586316621373337e-08,0.6973863509755338
SIRT5,11.36445348411112,1.278737847519991e-09,127.54162091666667,77.54632841666665,5.7338423056056534e-08,0.7106198254444323
SKA2,11.88993391253385,1.2874536543657545e-09,395.06578453333333,189.60273170833332,5.752452498229967e-08,1.055171278566685
AGL,11.41753100856641,1.3742924662338612e-09,227.079881875,122.1130741422619,6.111102684120451e-08,0.889555218493471
HACD2,11.501553832237297,1.3774231446747683e-09,1105.59432575,539.6478289999999,6.111102684120451e-08,1.0333653790272557
STIM1,11.548208205714689,1.3824520783570105e-09,372.9507762916666,157.41772808333332,6.111893399052046e-08,1.2391145860675472
ACSL5,19.733293567482118,1.3945890561973626e-09,497.1142389198718,94.96742035833334,6.143993744086283e-08,2.3758600333735904
MBNL2,15.112367648409966,1.4157168065631655e-09,462.63303385,113.18550647499998,6.197252535867871e-08,2.0216038204545566
CECR1,18.67194307383538,1.4165148653412279e-09,4898.8306954166665,227.97437372619046,6.197252535867871e-08,4.419473851000521
DPH2,-11.251996829056845,1.4234694271330224e-09,154.53669643333333,254.10385419642859,6.206129682310063e-08,-0.7138296941520785
IL7R,11.54637579503972,1.4367369782807129e-09,4472.876613583333,1186.4698355833332,6.24237445735758e-08,1.9136346022206965
EFCAB14,11.898211169005064,1.4537168969228388e-09,1208.4512918333335,653.2737893333333,6.272887979872523e-08,0.8863862873127939
PRKCB,13.28897353496643,1.4530205894952574e-09,1145.6446821916666,406.6300474416667,6.272887979872523e-08,1.4920860986239308
MED23,13.821088720562235,1.495166588539988e-09,303.45877608333336,180.94021116666664,6.4160978516166e-08,0.7427824668001897
CASP1,24.137418258501448,1.49708949871054e-09,1943.7363907,78.75297125,6.4160978516166e-08,4.607892532274489
PCED1A,13.784475195187174,1.5104394743961826e-09,255.56716404999997,76.91722534166668,6.451368602505729e-08,1.7193223348100384
PIP4K2A,12.090583422339888,1.5663102397350493e-09,3260.6456111666666,1079.9756626666667,6.667401696169467e-08,1.5932659945946508
HYOU1,-18.58180149112458,1.5728424898406296e-09,117.10313744642856,404.9896931666667,6.672665108414792e-08,-1.7813958113875374
CSF1R,11.528313546837136,1.6110108997892413e-09,2909.9350451,395.21928691666665,6.809214554171629e-08,2.877111633712712
SLC7A5P2,16.446135498477243,1.6158374219819977e-09,19695.935195750004,7302.610513916667,6.809214554171629e-08,1.431289430028114
TTC3,13.992004227129557,1.6248336258822137e-09,2217.2055135833334,506.6922403333334,6.824301228705298e-08,2.1273669204159447
UBAC1,14.141752468978511,1.658342333432793e-09,1092.3081237500003,227.1839851666667,6.940608722066686e-08,2.2604306023492553
AP1S2,17.065335412606622,1.6635427254477294e-09,3710.984104583333,990.4356782083335,6.940608722066686e-08,1.9045994503194912
CD3G,16.25477676816848,1.6886167555266293e-09,217.26825738690476,63.58664538333333,7.02197066654638e-08,1.7567945413559167
ACTG1P4,11.950738157905256,1.7118441938628175e-09,345.1070057333334,107.79691813333334,7.095143698247204e-08,1.669580453887482
NAALADL1,12.869956166717257,1.7329983446919754e-09,226.45520762499996,110.8288561440476,7.159271850202914e-08,1.0242899587486667
RNF121,-14.91233688626404,1.7849453146802788e-09,217.2059673452381,551.2288615833334,7.34977482515409e-08,-1.3395757346104507
GMFG,11.456401611861542,1.8001054479181817e-09,3246.30548375,990.8968523333333,7.388054932823808e-08,1.7109811024380264
CEBPD,16.061212146258104,1.816757668743501e-09,2178.4897452083333,193.31802616666667,7.432190463041595e-08,3.487498769891788
PTPN1,-14.335523688139128,1.8250067120855292e-09,790.2585334166666,2214.559740416667,7.441774942484682e-08,-1.4854501695744933
ARHGAP1,11.120302506217945,1.8476414756823476e-09,811.007013,387.5162711833333,7.509768578579864e-08,1.0635171670610024
FAM170B,13.600054845452982,1.8761347796728695e-09,277.39298225,80.36289398333334,7.601060522147318e-08,1.7746799438840872
SYTL1,19.730157126140227,1.9123857664790985e-09,290.0409688690477,53.31365065476191,7.723096364627129e-08,2.42183550941935
S100A11,11.50367878844124,1.9387438295093526e-09,1221.3914005416664,480.7525265833334,7.804527875980142e-08,1.3433421612752312
RAB33B,18.8697182851886,1.9939738164030766e-09,496.15637054166655,185.90274876785716,7.994872797417974e-08,1.4114119070151832
ELF2,19.18121969602231,1.9987181993544936e-09,579.85289125,154.30639881726194,7.994872797417974e-08,1.903055556325417
ZNF511,-15.752074434785944,2.0101302217167576e-09,297.10787016666666,707.9815599166666,8.015076200516186e-08,-1.2499136409708882
VHL,11.358056009610868,2.0225965251792903e-09,666.8173512083333,300.6237546666666,8.039342655286769e-08,1.146703524037017
MRPL22,-15.506214189708245,2.0397881316854642e-09,355.38781845238094,732.1692655833334,8.056843404149482e-08,-1.040698283917953
EP400,11.971706411668537,2.0345781100515688e-09,582.0753860416668,294.2803746999999,8.056843404149482e-08,0.9815969486588418
CMPK1,12.58049212426004,2.070620792294654e-09,1752.6862156666666,784.531295125,8.1530693696602e-08,1.1586499737694815
ESYT1,12.564984722172852,2.088513840345898e-09,1716.9467699333334,425.0833866666667,8.197904793881095e-08,2.0114776298072368
PLSCR3,13.56026891386215,2.1292691196991195e-09,2368.763575,598.344341,8.331922642300901e-08,1.9832861152885783
TADA3,14.974894241875948,2.136866864275438e-09,366.96683870833334,177.5930992,8.335765476740098e-08,1.0428994198908113
HLA-DRB4,-11.028349888760573,2.1476675439145753e-09,1013.4979387083334,3304.900803533334,8.352040448556682e-08,-1.7042775021633787
ZNF175,-17.09200846728578,2.1568148555262857e-09,96.60063862738096,306.0838714166667,8.36180528604037e-08,-1.653670248554966
CLEC4A,11.170553915274471,2.1922912828884175e-09,827.8797985583333,208.2830765595238,8.473273056562595e-08,1.985707247566463
LEF1,23.272051309054376,2.199693903679791e-09,1878.183706325,64.88800475,8.475884766472589e-08,4.833946460151452
UBE2E1,11.793967105203052,2.2674647124312265e-09,2266.7911445,1202.4839168333333,8.710382736778493e-08,0.9140709173197585
NBPF11,14.766469986812789,2.325649502575864e-09,1065.6455281666667,302.04791367499996,8.906742775822457e-08,1.815462998225641
NLRP3,11.056017273494318,2.368357113812003e-09,342.56977300000005,108.88672570833334,8.946023320984245e-08,1.6445859953005693
YWHAB,11.95790708408037,2.3436477350428875e-09,2824.2716965833333,1533.6714822083334,8.946023320984245e-08,0.8804597534881609
PPM1F,11.193906821667198,2.3653147757025793e-09,1188.754210458333,338.46902966666664,8.946023320984245e-08,1.8093116940267269
ARRB2,16.0654812897404,2.363820241939906e-09,255.19220324999998,69.16502920833332,8.946023320984245e-08,1.8684025060741147
KIDINS220,18.318765208205086,2.3855857565194175e-09,799.58833325,301.36142879166664,8.946023320984245e-08,1.404786480238629
CCR2,20.320056890604075,2.385606218929132e-09,723.3959728307692,82.99897851666665,8.946023320984245e-08,3.1083348368853105
ABLIM1,22.153678412871855,2.3763545459756424e-09,462.6033013333334,74.41319161309524,8.946023320984245e-08,2.620002026499887
SAP18,10.886021397352778,2.5161485678950308e-09,213.63440690000002,103.92383770833335,9.379725430614612e-08,1.0325388835132223
PGAP3,10.900832962067465,2.5101155181845635e-09,280.02794625,113.45636845000001,9.379725430614612e-08,1.2959158655310992
NPTN,16.91534459609263,2.5462383154532637e-09,1959.877006875,707.9394505666667,9.463894623808591e-08,1.4677647279803594
FTL,-23.07649096261858,2.5554184060893548e-09,16055.2736985,1244437.3889000001,9.470079975507608e-08,-6.276213880746106
CES2,-10.834401149454475,2.569307395609629e-09,186.1094055833333,297.2861460833334,9.493628499906547e-08,-0.6728148916305843
ZMYND11,17.76070684567731,2.582021824575737e-09,1345.2176477916666,336.5227266666667,9.51271198527903e-08,1.9958551218439329
MAGEE1,15.4331367462712,2.6023824030411554e-09,191.52555183333334,75.01387984166668,9.559772092804245e-08,1.3407151535373636
NCOR2,11.039609751709234,2.6508224574040917e-09,627.2158966666668,259.69561136904764,9.689517972511662e-08,1.2688941537756406
IL16,13.552992830025335,2.660772395626218e-09,209.527620975,66.62545640119046,9.689517972511662e-08,1.6383711948238497
RASGRP1,22.491528513901173,2.6575385605826636e-09,1079.21253525,73.09091254166665,9.689517972511662e-08,3.8658747821402333
TTC31,10.7928818539842,2.7294424745924816e-09,420.6417750416666,248.26129695833333,9.901670891893369e-08,0.7583589205182948
RBL2,13.567914722955361,2.734747198713407e-09,2084.8596449166666,478.64851854166665,9.901670891893369e-08,2.12059257769468
EIF2S1,-12.38580714288422,2.7915028672251973e-09,210.74617834999998,417.99311191666663,1.0078205193993549e-07,-0.9845905951180276
PTPRCAP,10.773918033576123,2.8024586686807986e-09,1710.5552892916664,377.9728254583333,1.0088851207250876e-07,2.175141589608833
TNPO2,-16.778777343290006,2.8166707301752193e-09,468.63319687499995,1563.6874054583332,1.0111125698064889e-07,-1.7362681664555737
THUMPD2,-11.131553727429049,2.827985824885996e-09,123.09890741666666,231.62524929166665,1.0122903804989645e-07,-0.9065172824974512
PABPC1,10.765614936898187,2.8366794640898753e-09,5865.243376833334,3404.1171152916663,1.0125258143776892e-07,0.7847325073939082
C5AR1,17.420669702543904,2.866083744488842e-09,344.295514875,75.87097512619046,1.0201315022756894e-07,2.1673207201918503
NR1D2,11.122092741198632,2.8766792868883053e-09,234.63564079166662,98.32497041666667,1.021018563796976e-07,1.2463294050859668
PLEC,12.330668044141468,2.893647748281718e-09,94.37515422916667,64.627120675,1.0241562255154396e-07,0.5393213472292153
TRAPPC2,11.098907137158994,2.922888116159825e-09,295.259624875,191.33733654166667,1.0316075704093501e-07,0.6232231790521308
C14ORF2,11.833511444527502,2.9432407302380626e-09,408.2355175,244.06484583333332,1.0358891955586476e-07,0.7397678151289782
CD27,19.627688796061832,3.0392757002273193e-09,539.5001148333333,57.7038812,1.0667095772385578e-07,3.202767129262174
PIGC,11.325361723823887,3.1252620874983027e-09,390.656276425,168.12336068333335,1.0886175641272063e-07,1.2115121280427195
MAP2K3,17.183410853851765,3.115446689577512e-09,296.62538758333335,91.27670619166666,1.0886175641272063e-07,1.6894591810606663
RTN3,19.302408699421775,3.1276155413813387e-09,654.0604203750001,119.94249866666667,1.0886175641272063e-07,2.4373066912705683
HEATR1,-11.974434592661924,3.159794836299867e-09,274.41568679166664,598.4477854166666,1.0967882902859042e-07,-1.1220233608389147
